,id,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,day,valence,year,duration-min,mode*tempo,month,rp>0,rp>1,rp>2,rp>3,year>=2000,year<=1960,year<=1980,year<=2000,year<=2010,year<=2020,regression_popularity
1716,64.0,0.00577,0.872,0.521,1.0,3.41e-05,11.0,0.198,-11.505,0.0,31.0,0.563,2019.0,1.8,-110.057,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
1717,9414.0,0.136,0.5920000000000001,0.456,0.0,0.00161,7.0,0.18100000000000002,-13.84,1.0,1.0,0.745,1977.0,4.4,129.332,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1718,11963.0,0.74,0.526,0.469,0.0,0.028999999999999998,8.0,0.495,-9.68,1.0,1.0,0.742,1963.0,3.1,121.87299999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1719,3289.0,0.115,0.7020000000000001,0.856,0.0,6.37e-05,6.0,0.222,-5.239,1.0,4.0,0.856,2010.0,4.0,86.975,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
1720,1851.0,0.12300000000000001,0.319,0.9179999999999999,0.0,0.0872,10.0,0.894,-7.814,1.0,1.0,0.311,1977.0,2.9,145.734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1721,12254.0,0.0556,0.762,0.5760000000000001,1.0,0.0,1.0,0.0866,-4.9510000000000005,0.0,22.0,0.316,2017.0,3.7,-142.096,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1722,12017.0,0.00221,0.6679999999999999,0.8540000000000001,0.0,0.938,2.0,0.0517,-8.118,0.0,22.0,0.603,2017.0,5.8,-122.02,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1723,1177.0,0.18899999999999997,0.547,0.569,0.0,7.05e-06,10.0,0.156,-8.644,1.0,1.0,0.43200000000000005,1993.0,5.1,159.713,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1724,11431.0,0.204,0.434,0.885,0.0,0.0,4.0,0.0811,-7.367000000000001,1.0,1.0,0.843,1972.0,3.9,93.999,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1725,10525.0,0.991,0.214,0.0437,0.0,0.518,9.0,0.0604,-27.122,0.0,1.0,0.0385,1990.0,3.2,-89.16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1726,14677.0,0.0133,0.486,0.883,0.0,8.81e-06,7.0,0.0924,-4.2010000000000005,1.0,1.0,0.439,2002.0,3.5,111.046,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
1727,1712.0,0.163,0.632,0.6829999999999999,0.0,0.00013000000000000002,7.0,0.847,-6.434,1.0,1.0,0.701,1979.0,3.3,105.955,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1728,11546.0,0.225,0.649,0.562,0.0,0.18,9.0,0.0705,-14.93,0.0,13.0,0.882,1984.0,4.5,-143.343,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1729,8122.0,0.5429999999999999,0.593,0.457,0.0,0.81,2.0,0.0939,-12.526,1.0,22.0,0.8809999999999999,1952.0,3.1,102.934,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1730,15295.0,0.0009140000000000001,0.298,0.975,1.0,2.99e-05,9.0,0.321,-3.359,0.0,1.0,0.485,1992.0,3.4,-144.585,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1731,15425.0,0.00513,0.8340000000000001,0.73,1.0,0.0,8.0,0.124,-3.714,1.0,3.0,0.446,2018.0,5.2,155.00799999999998,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
1732,11867.0,0.294,0.73,0.314,0.0,0.0,9.0,0.0923,-16.317999999999998,1.0,1.0,0.496,1993.0,4.3,91.44200000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1733,12734.0,0.609,0.26,0.0664,0.0,0.0432,3.0,0.0856,-25.006,1.0,1.0,0.155,1959.0,2.6,64.93,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1734,3449.0,0.11699999999999999,0.77,0.40299999999999997,0.0,3.5100000000000006e-05,1.0,0.319,-12.050999999999998,0.0,4.0,0.44799999999999995,1996.0,5.0,-82.626,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1735,5903.0,0.0019399999999999999,0.436,0.733,0.0,0.00248,11.0,0.187,-11.454,0.0,1.0,0.634,1979.0,4.3,-142.254,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1736,595.0,0.0473,0.18899999999999997,0.713,0.0,0.19,6.0,0.93,-9.488,1.0,1.0,0.498,1984.0,8.3,147.566,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1737,12500.0,0.449,0.53,0.457,0.0,0.0,5.0,0.0741,-12.628,0.0,4.0,0.877,1963.0,2.7,-130.79399999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1738,2397.0,0.000252,0.532,0.563,0.0,0.9329999999999999,7.0,0.0969,-8.585,1.0,29.0,0.308,1999.0,3.4,98.49700000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1739,1436.0,0.19399999999999998,0.664,0.797,0.0,0.0,7.0,0.337,-4.473,1.0,23.0,0.284,2008.0,3.2,97.00399999999999,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
1740,5893.0,0.917,0.552,0.207,0.0,0.0,8.0,0.505,-16.783,1.0,1.0,0.639,1968.0,1.9,77.47399999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1741,9385.0,0.5479999999999999,0.335,0.262,0.0,0.0,4.0,0.0971,-13.832,1.0,1.0,0.203,1971.0,4.0,68.82,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1742,2740.0,0.6679999999999999,0.726,0.215,0.0,0.0,8.0,0.17800000000000002,-17.612000000000002,1.0,1.0,0.574,1950.0,2.0,79.646,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1743,7589.0,0.439,0.581,0.652,1.0,0.0,11.0,0.35100000000000003,-5.039,0.0,28.0,0.358,2015.0,3.7,-90.634,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
1744,12376.0,0.337,0.473,0.32299999999999995,0.0,0.00018700000000000002,4.0,0.364,-15.639000000000001,1.0,11.0,0.493,1988.0,3.2,92.05799999999999,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1745,2069.0,0.62,0.519,0.529,0.0,4.85e-06,6.0,0.132,-10.815999999999999,0.0,1.0,0.862,1982.0,5.4,-136.711,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1746,5268.0,0.268,0.565,0.514,0.0,1.0800000000000002e-05,4.0,0.10400000000000001,-6.379,1.0,20.0,0.289,2017.0,3.5,141.974,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
1747,433.0,0.978,0.797,0.0932,0.0,0.0,3.0,0.184,-18.831,1.0,1.0,0.643,1959.0,2.7,126.684,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1748,3410.0,0.972,0.664,0.491,0.0,0.0012699999999999999,0.0,0.177,-8.559,0.0,31.0,0.9540000000000001,1954.0,3.3,-185.12400000000002,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1749,9045.0,0.919,0.556,0.34,0.0,0.000591,1.0,0.321,-13.267999999999999,1.0,1.0,0.457,1961.0,2.8,80.382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1750,15213.0,0.376,0.693,0.174,0.0,0.00025299999999999997,1.0,0.135,-23.01,1.0,23.0,0.491,1932.0,2.2,126.97399999999999,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1751,6347.0,0.17800000000000002,0.691,0.8009999999999999,0.0,0.0041,7.0,0.28800000000000003,-6.397,1.0,11.0,0.956,2016.0,4.9,158.895,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1752,2933.0,0.0779,0.52,0.583,0.0,0.00151,4.0,0.264,-10.042,0.0,1.0,0.86,1967.0,2.9,-130.025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1753,15804.0,0.978,0.243,0.193,0.0,0.895,2.0,0.769,-17.885,1.0,1.0,0.146,2008.0,11.0,92.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1754,15456.0,0.0848,0.35600000000000004,0.8340000000000001,0.0,0.0,0.0,0.963,-11.429,1.0,9.0,0.355,1994.0,5.4,146.356,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1755,2357.0,0.995,0.611,0.175,0.0,0.897,5.0,0.14300000000000002,-13.885,0.0,1.0,0.474,1930.0,3.3,-126.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1756,1981.0,0.7559999999999999,0.452,0.132,0.0,0.0,2.0,0.155,-17.42,1.0,3.0,0.46799999999999997,1960.0,2.8,90.147,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1757,16216.0,0.29,0.628,0.48100000000000004,1.0,0.0,1.0,0.11800000000000001,-7.775,1.0,27.0,0.33,2017.0,4.2,108.76100000000001,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
1758,13749.0,0.737,0.8009999999999999,0.402,0.0,0.0,2.0,0.158,-11.991,1.0,1.0,0.976,1956.0,1.8,124.715,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1759,6878.0,0.691,0.44,0.314,0.0,0.0,8.0,0.0705,-13.974,1.0,19.0,0.521,1960.0,2.3,148.694,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1760,8016.0,0.977,0.485,0.11,0.0,2.2800000000000002e-05,2.0,0.166,-10.782,0.0,31.0,0.321,1948.0,2.9,-70.926,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1761,1906.0,0.00957,0.611,0.946,0.0,0.0708,4.0,0.36,-5.357,1.0,23.0,0.763,1983.0,4.6,125.398,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1762,11140.0,0.799,0.736,0.201,0.0,0.0,2.0,0.142,-12.385,0.0,1.0,0.564,1962.0,3.2,-119.46700000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1763,10855.0,0.364,0.478,0.6609999999999999,0.0,0.0,2.0,0.131,-5.535,1.0,6.0,0.131,2008.0,3.9,85.20100000000001,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
1764,15929.0,0.0489,0.794,0.653,1.0,4.88e-05,7.0,0.1,-7.8389999999999995,1.0,6.0,0.397,2016.0,4.4,117.99600000000001,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
1765,11210.0,0.5870000000000001,0.5710000000000001,0.408,0.0,0.0,0.0,0.201,-15.831,0.0,1.0,0.581,1985.0,3.9,-79.37899999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1766,9266.0,0.664,0.45399999999999996,0.7659999999999999,0.0,0.904,2.0,0.594,-3.862,1.0,12.0,0.7759999999999999,1972.0,4.3,90.677,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1767,10046.0,0.141,0.7120000000000001,0.6890000000000001,1.0,0.0,1.0,0.657,-5.2860000000000005,0.0,15.0,0.49,2021.0,3.2,-82.98,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1768,13344.0,0.948,0.608,0.371,0.0,0.98,10.0,0.154,-17.259,1.0,1.0,0.9640000000000001,1948.0,1.2,108.99600000000001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1769,8413.0,0.261,0.4,0.531,0.0,1.1e-06,9.0,0.10400000000000001,-7.255,1.0,5.0,0.851,1995.0,2.8,181.889,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1770,1956.0,0.00146,0.635,0.491,0.0,0.171,0.0,0.0426,-15.557,1.0,17.0,0.785,1986.0,3.7,114.164,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1771,2706.0,0.0023899999999999998,0.429,0.6609999999999999,0.0,0.000121,11.0,0.23399999999999999,-7.227,1.0,10.0,0.285,2000.0,4.4,173.372,10.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
1772,10056.0,0.00365,0.376,0.83,0.0,1.4e-06,2.0,0.15,-5.59,1.0,3.0,0.9129999999999999,1965.0,3.2,133.286,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1773,9214.0,0.159,0.496,0.693,1.0,0.0261,5.0,0.142,-9.576,0.0,10.0,0.597,2013.0,3.5,-129.929,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
1774,9857.0,0.872,0.802,0.414,0.0,0.0,7.0,0.0863,-10.635,1.0,17.0,0.377,2018.0,3.3,131.952,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
1775,584.0,0.653,0.665,0.228,0.0,0.605,2.0,0.11,-16.095,1.0,1.0,0.37799999999999995,1959.0,2.2,131.97,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1776,12051.0,0.16699999999999998,0.8009999999999999,0.669,0.0,0.0010199999999999999,9.0,0.0441,-12.064,1.0,15.0,0.674,1987.0,3.7,109.57600000000001,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1777,9333.0,0.0030399999999999997,0.805,0.9279999999999999,0.0,0.862,6.0,0.114,-4.829,0.0,11.0,0.313,2021.0,4.1,-127.979,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,3318.0,0.5770000000000001,0.45299999999999996,0.23399999999999999,0.0,0.00119,7.0,0.0431,-16.942999999999998,1.0,1.0,0.19699999999999998,1980.0,5.4,146.83100000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1779,4058.0,0.4,0.679,0.657,0.0,0.0,5.0,0.0497,-9.897,1.0,1.0,0.546,1990.0,4.4,97.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1780,16034.0,0.0274,0.787,0.63,0.0,6.69e-06,0.0,0.161,-12.295,1.0,4.0,0.882,1990.0,4.5,125.34700000000001,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1781,2354.0,0.00761,0.821,0.447,0.0,0.000371,4.0,0.166,-9.924,1.0,7.0,0.841,1971.0,4.8,121.912,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1782,8731.0,0.00725,0.43200000000000005,0.868,0.0,0.0,6.0,0.233,-2.01,0.0,25.0,0.5670000000000001,2013.0,2.9,-156.128,11.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
1783,5271.0,0.996,0.434,0.168,0.0,0.8759999999999999,2.0,0.11199999999999999,-22.434,0.0,25.0,0.742,1926.0,2.2,-136.82,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1784,7742.0,0.883,0.61,0.258,0.0,0.0145,0.0,0.10300000000000001,-12.758,1.0,16.0,0.16399999999999998,2018.0,1.8,127.08,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
1785,10088.0,0.502,0.272,0.511,0.0,1.48e-06,4.0,0.636,-7.555,0.0,1.0,0.507,1969.0,3.3,-160.489,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1786,1257.0,0.754,0.644,0.5,0.0,0.0,5.0,0.14300000000000002,-5.476,1.0,5.0,0.9670000000000001,1959.0,2.2,135.202,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1787,3297.0,0.105,0.8140000000000001,0.24100000000000002,0.0,0.613,0.0,0.0717,-13.385,1.0,7.0,0.456,1976.0,2.9,132.539,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1788,6969.0,0.988,0.484,0.359,0.0,0.016,6.0,0.23,-11.527000000000001,0.0,1.0,0.927,1940.0,3.2,-129.554,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1789,4782.0,0.7659999999999999,0.532,0.35700000000000004,0.0,1.98e-06,9.0,0.298,-11.140999999999998,1.0,28.0,0.39799999999999996,1967.0,2.8,111.698,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1790,6482.0,0.38,0.281,0.753,0.0,0.00893,11.0,0.855,-12.089,0.0,8.0,0.349,1974.0,5.2,-166.898,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1791,16103.0,0.97,0.605,0.133,0.0,0.0,10.0,0.33899999999999997,-13.957,1.0,1.0,0.35100000000000003,1945.0,2.8,92.829,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1792,4628.0,0.00923,0.6970000000000001,0.684,0.0,1.4999999999999999e-05,7.0,0.136,-5.6339999999999995,1.0,31.0,0.596,1998.0,3.9,91.882,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1793,15746.0,0.604,0.45899999999999996,0.575,0.0,0.0,3.0,0.0885,-4.8580000000000005,1.0,22.0,0.183,2019.0,3.6,111.881,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
1794,3702.0,0.0009720000000000001,0.365,0.7759999999999999,0.0,0.816,1.0,0.14400000000000002,-5.972,1.0,9.0,0.38,1943.0,2.2,161.446,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1795,14285.0,0.6609999999999999,0.43799999999999994,0.467,0.0,5.31e-06,10.0,0.39399999999999996,-8.103,1.0,1.0,0.772,1957.0,2.6,109.859,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1796,14278.0,0.00278,0.146,0.8029999999999999,0.0,0.0174,11.0,0.0458,-11.058,0.0,14.0,0.254,1971.0,3.4,-180.04,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1797,12479.0,0.0263,0.617,0.943,0.0,0.00134,4.0,0.527,-6.912000000000001,1.0,11.0,0.7490000000000001,2016.0,2.9,126.234,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1798,8022.0,0.992,0.602,0.287,0.0,0.0173,11.0,0.113,-10.333,0.0,24.0,0.649,1928.0,3.4,-112.98,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1799,15712.0,0.995,0.564,0.265,0.0,0.29100000000000004,5.0,0.0659,-10.21,1.0,1.0,0.7390000000000001,1926.0,2.9,189.52200000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1800,6847.0,0.907,0.818,0.303,0.0,0.00982,10.0,0.292,-13.237,1.0,1.0,0.6970000000000001,1928.0,3.0,106.79799999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1801,14476.0,0.581,0.825,0.652,0.0,0.0,1.0,0.0931,-3.1830000000000003,0.0,3.0,0.9309999999999999,2017.0,3.9,-95.977,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
1802,11390.0,0.982,0.929,0.48,0.0,0.853,1.0,0.0972,-17.783,1.0,1.0,0.733,1950.0,2.1,120.24600000000001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1803,6736.0,0.000343,0.581,0.772,0.0,0.0191,9.0,0.11,-6.544,1.0,1.0,0.361,2011.0,5.3,127.95200000000001,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
1804,9192.0,0.977,0.22,0.509,1.0,0.0658,3.0,0.972,-17.333,0.0,28.0,0.188,1988.0,1.7,-105.20700000000001,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1805,13923.0,0.992,0.11800000000000001,0.00916,0.0,0.8959999999999999,5.0,0.0582,-32.966,1.0,1.0,0.0539,1990.0,2.5,87.589,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1806,4760.0,0.909,0.6629999999999999,0.24,0.0,0.0,2.0,0.221,-14.058,1.0,1.0,0.598,1952.0,3.1,102.87799999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1807,11586.0,0.00914,0.62,0.872,0.0,0.0,7.0,0.111,-3.123,1.0,25.0,0.299,2012.0,3.6,124.044,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
1808,5788.0,0.00040199999999999996,0.442,0.759,0.0,0.0081,10.0,0.174,-13.475,1.0,1.0,0.27899999999999997,1985.0,3.4,198.11700000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1809,1157.0,7.41e-06,0.475,0.91,0.0,0.8140000000000001,6.0,0.16,-8.047,1.0,1.0,0.583,1995.0,3.8,146.744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1810,13103.0,0.00611,0.551,0.924,1.0,0.0304,4.0,0.20199999999999999,-6.26,1.0,3.0,0.585,2013.0,7.2,124.726,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1811,6060.0,0.04,0.705,0.9179999999999999,0.0,9.300000000000001e-05,6.0,0.0803,-2.77,0.0,20.0,0.546,2019.0,3.5,-92.51100000000001,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
1812,6014.0,0.223,0.608,0.669,0.0,2.58e-05,7.0,0.10400000000000001,-8.458,1.0,1.0,0.8320000000000001,2010.0,3.8,167.62400000000002,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
1813,14470.0,0.884,0.257,0.258,0.0,4.42e-06,9.0,0.124,-11.717,1.0,1.0,0.124,1971.0,3.4,114.469,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1814,11823.0,0.134,0.726,0.41200000000000003,1.0,8.83e-06,2.0,0.475,-16.958,0.0,12.0,0.322,1991.0,2.6,-162.735,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1815,3345.0,0.9420000000000001,0.28300000000000003,0.278,0.0,7.6e-05,2.0,0.24,-10.665,1.0,9.0,0.284,1965.0,2.3,79.59,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1816,14265.0,0.841,0.619,0.327,0.0,0.0,7.0,0.579,-11.642000000000001,1.0,10.0,0.7809999999999999,1966.0,2.4,93.56200000000001,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1817,7265.0,0.134,0.708,0.674,0.0,6.57e-05,7.0,0.326,-11.645,1.0,1.0,0.9670000000000001,1992.0,3.9,164.665,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1818,15634.0,0.0203,0.613,0.82,0.0,0.0134,7.0,0.298,-10.357000000000001,1.0,5.0,0.848,1979.0,5.5,98.319,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1819,7309.0,0.006379999999999999,0.622,0.6940000000000001,0.0,0.000101,6.0,0.13,-7.986000000000001,1.0,21.0,0.733,1985.0,4.4,92.116,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1820,119.0,0.8079999999999999,0.639,0.64,0.0,0.0,6.0,0.24100000000000002,-8.49,1.0,1.0,0.655,1967.0,2.4,76.90100000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1821,8876.0,0.00966,0.7090000000000001,0.662,1.0,0.0,8.0,0.10800000000000001,-4.55,1.0,8.0,0.439,2019.0,3.6,150.046,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
1822,13423.0,0.9590000000000001,0.231,0.0659,0.0,0.56,9.0,0.11900000000000001,-22.427,1.0,13.0,0.146,1992.0,4.3,98.514,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1823,11481.0,0.9440000000000001,0.755,0.545,0.0,0.000118,9.0,0.14400000000000002,-10.027000000000001,0.0,6.0,0.9640000000000001,1998.0,2.6,-149.80700000000002,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1824,11915.0,0.373,0.419,0.595,0.0,0.157,7.0,0.057999999999999996,-14.512,1.0,1.0,0.366,1972.0,7.7,89.90100000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1825,15369.0,0.6759999999999999,0.647,0.49,0.0,0.0,9.0,0.231,-5.044,1.0,1.0,0.298,2000.0,3.4,132.336,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
1826,8098.0,0.501,0.523,0.611,0.0,1.19e-06,1.0,0.158,-11.193,1.0,1.0,0.64,1964.0,2.5,135.151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1827,1100.0,0.91,0.573,0.21,1.0,0.0537,9.0,0.102,-18.13,0.0,25.0,0.19,2020.0,3.3,-107.479,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
