,id,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,release_date,speechiness,tempo,valence,year,duration-min,popularity,mode*tempo,month,month_name,regression_popularity,rp>0,rp>1,rp>2,rp>3
2337,8432,0.993,0.534,0.5379999999999999,0,0.0832,8,0.373,-13.373,Major,01-12-1951,0.0519,91.303,0.907,1951,3.1,very low,91.303,1,January,0,0,0,0,0
2338,12280,0.184,0.611,0.7140000000000001,1,0.0,9,0.145,-4.696000000000001,Minor,26-07-2019,0.856,196.043,0.628,2019,2.9,high,-196.043,7,July,3,1,1,1,0
2339,14891,0.00199,0.389,0.9540000000000001,0,0.0,3,0.135,-3.945,Major,23-08-2005,0.126,162.82299999999998,0.382,2005,4.2,average,162.82299999999998,8,August,2,1,1,0,0
2340,9776,0.152,0.754,0.6459999999999999,0,1.85e-05,7,0.10800000000000001,-5.795,Major,28-06-2019,0.317,176.08900000000003,0.429,2019,4.0,very high,176.08900000000003,6,June,4,1,1,1,1
2341,6812,0.000875,0.804,0.758,0,0.331,4,0.125,-4.819,Major,06-01-2015,0.0483,127.946,0.424,2015,3.8,high,127.946,6,June,3,1,1,1,0
2342,145,0.0084,0.456,0.867,0,2.93e-06,9,0.395,-8.991,Major,01-01-1985,0.0817,130.785,0.321,1985,3.8,low,130.785,1,January,1,1,0,0,0
2343,11351,0.976,0.294,0.444,0,0.894,5,0.131,-5.247999999999999,Major,04-01-1920,0.0352,113.08,0.127,1920,2.5,very low,113.08,4,April,0,0,0,0,0
2344,3463,0.996,0.461,0.28,0,0.917,5,0.111,-14.107999999999999,Minor,31-12-1953,0.107,73.173,0.555,1953,2.9,very low,-73.173,12,December,0,0,0,0,0
2345,2847,0.9640000000000001,0.748,0.179,0,0.0,6,0.11599999999999999,-15.485,Major,01-01-1955,0.6,92.089,0.49200000000000005,1955,1.8,very low,92.089,1,January,0,0,0,0,0
2346,16200,0.914,0.40700000000000003,0.0651,0,0.0564,2,0.0924,-22.697,Minor,22-05-1965,0.0305,96.846,0.358,1965,2.0,average,-96.846,5,May,2,1,1,0,0
2347,14794,0.902,0.556,0.128,0,0.00035800000000000003,7,0.0987,-18.645,Major,02-11-1992,0.033,131.968,0.304,1992,3.8,average,131.968,2,February,2,1,1,0,0
2348,9932,0.142,0.594,0.8370000000000001,0,9.690000000000001e-05,0,0.12,-5.073,Minor,11-12-2020,0.0291,128.031,0.217,2020,3.6,very low,-128.031,11,November,0,0,0,0,0
2349,16179,0.244,0.7609999999999999,0.518,1,3.47e-05,0,0.107,-8.871,Major,14-08-2020,0.134,133.976,0.522,2020,4.4,very high,133.976,8,August,4,1,1,1,1
2350,13288,0.000133,0.386,0.943,1,0.0,5,0.0928,-3.033,Minor,05-06-2014,0.185,148.00799999999998,0.402,2014,4.0,average,-148.00799999999998,5,May,2,1,1,0,0
2351,9758,0.976,0.256,0.10400000000000001,0,2.35e-05,1,0.146,-15.709000000000001,Major,01-01-1950,0.0424,91.50399999999999,0.0399,1950,2.7,very low,91.50399999999999,1,January,0,0,0,0,0
2352,8695,0.275,0.513,0.696,0,0.000947,7,0.182,-5.517,Major,21-06-1982,0.032,119.63799999999999,0.591,1982,5.3,average,119.63799999999999,6,June,2,1,1,0,0
2353,13806,0.0312,0.64,0.9209999999999999,0,0.00116,0,0.075,-5.492999999999999,Major,01-01-1983,0.0333,136.47,0.887,1983,3.7,low,136.47,1,January,1,1,0,0,0
2354,343,0.0291,0.888,0.457,1,0.0,8,0.159,-7.956,Minor,23-02-1999,0.297,94.04700000000001,0.644,1999,4.8,average,-94.04700000000001,2,February,2,1,1,0,0
2355,3091,0.0104,0.527,0.804,0,0.0,10,0.105,-4.168,Major,01-01-2011,0.0358,107.486,0.221,2011,4.6,high,107.486,1,January,3,1,1,1,0
2356,11484,0.032,0.324,0.938,1,0.0321,6,0.0961,-7.332000000000001,Minor,23-05-1994,0.102,168.13099999999997,0.5429999999999999,1994,3.0,high,-168.13099999999997,5,May,3,1,1,1,0
2357,14222,0.8490000000000001,0.6459999999999999,0.324,0,0.0,7,0.0966,-9.916,Minor,01-01-1955,0.0412,131.227,0.802,1955,2.2,very low,-131.227,1,January,0,0,0,0,0
2358,248,0.9440000000000001,0.24100000000000002,0.578,0,0.9179999999999999,2,0.111,-7.178999999999999,Major,15-08-1959,0.0318,102.706,0.56,1959,2.6,very low,102.706,8,August,0,0,0,0,0
2359,499,0.00534,0.319,0.8029999999999999,0,0.0126,10,0.177,-8.927999999999999,Major,21-05-1996,0.0394,183.03099999999998,0.589,1996,4.8,high,183.03099999999998,5,May,3,1,1,1,0
2360,13257,0.223,0.5710000000000001,0.363,0,0.588,0,0.10800000000000001,-16.512,Major,16-01-2021,0.032,122.647,0.281,2021,3.2,very low,122.647,1,January,0,0,0,0,0
2361,5567,0.0218,0.812,0.67,0,0.0,5,0.0518,-6.385,Minor,01-01-2007,0.0565,137.03799999999998,0.439,2007,3.3,high,-137.03799999999998,1,January,3,1,1,1,0
2362,5593,0.731,0.473,0.532,0,0.0117,8,0.0973,-7.744,Major,14-09-1999,0.0276,105.13,0.40299999999999997,1999,2.8,average,105.13,9,September,2,1,1,0,0
2363,2274,0.863,0.48200000000000004,0.266,0,0.7120000000000001,11,0.128,-14.985,Minor,01-07-1963,0.0551,62.43,0.28300000000000003,1963,2.6,low,-62.43,1,January,1,1,0,0,0
2364,2432,0.972,0.488,0.24,0,9.22e-05,10,0.588,-14.107000000000001,Major,01-01-1946,0.0797,108.936,0.495,1946,2.9,very low,108.936,1,January,0,0,0,0,0
2365,13408,0.456,0.865,0.466,0,0.0114,7,0.0778,-12.776,Major,01-03-1981,0.154,95.56,0.825,1981,12.2,low,95.56,1,January,1,1,0,0,0
2366,4505,0.000124,0.716,0.946,0,0.868,1,0.0609,-5.531000000000001,Major,07-08-2019,0.0559,167.372,0.9520000000000001,2019,2.3,high,167.372,7,July,3,1,1,1,0
2367,8940,0.6779999999999999,0.809,0.6679999999999999,0,0.0147,7,0.0865,-6.936,Major,01-01-2010,0.21899999999999997,119.976,0.636,2010,5.0,high,119.976,1,January,3,1,1,1,0
2368,9405,0.0153,0.517,0.813,0,0.0,1,0.106,-6.325,Major,08-06-2018,0.0558,83.005,0.444,2018,3.7,high,83.005,8,August,3,1,1,1,0
2369,4640,0.000771,0.488,0.8809999999999999,0,0.0018899999999999998,2,0.823,-4.66,Major,01-01-1989,0.044000000000000004,98.137,0.29100000000000004,1989,4.3,low,98.137,1,January,1,1,0,0,0
2370,14006,0.624,0.311,0.387,0,3.570000000000001e-05,0,0.11800000000000001,-10.644,Major,01-01-1967,0.0291,91.251,0.418,1967,3.2,low,91.251,1,January,1,1,0,0,0
2371,15805,0.311,0.485,0.247,0,0.00857,9,0.8320000000000001,-19.381,Minor,01-01-1976,0.0618,92.345,0.537,1976,13.0,low,-92.345,1,January,1,1,0,0,0
2372,1448,0.45399999999999996,0.84,0.636,0,0.065,1,0.0981,-7.994,Major,21-04-1982,0.0321,120.88,0.78,1982,4.8,low,120.88,4,April,1,1,0,0,0
2373,5155,0.985,0.303,0.0465,0,0.757,5,0.16699999999999998,-17.253,Major,01-01-1979,0.0363,74.933,0.0386,1979,2.8,low,74.933,1,January,1,1,0,0,0
2374,15080,0.10800000000000001,0.737,0.821,0,0.0,0,0.836,-6.324,Major,24-08-1999,0.182,133.904,0.865,1999,10.1,low,133.904,8,August,1,1,0,0,0
2375,7837,0.1,0.433,0.7240000000000001,0,0.0,5,0.0918,-6.126,Minor,05-05-2017,0.0372,174.00599999999997,0.6890000000000001,2017,4.5,high,-174.00599999999997,5,May,3,1,1,1,0
2376,8949,0.139,0.6509999999999999,0.555,0,0.0116,8,0.7040000000000001,-10.468,Major,20-08-2002,0.142,110.27600000000001,0.525,2002,4.2,very low,110.27600000000001,8,August,0,0,0,0,0
2377,8539,0.8,0.513,0.20199999999999999,0,0.0,6,0.0937,-19.401,Major,01-01-1993,0.0317,125.072,0.496,1993,3.0,low,125.072,1,January,1,1,0,0,0
2378,5865,0.606,0.604,0.547,0,0.000157,9,0.0879,-8.663,Major,01-01-1973,0.0298,136.164,0.773,1973,2.2,low,136.164,1,January,1,1,0,0,0
2379,4610,0.705,0.7490000000000001,0.695,0,0.0,9,0.8340000000000001,-9.786,Major,01-01-1947,0.0577,124.665,0.972,1947,2.0,very low,124.665,1,January,0,0,0,0,0
2380,5270,0.539,0.6729999999999999,0.654,0,0.000333,11,0.11199999999999999,-5.171,Major,01-01-2008,0.0433,103.62,0.909,2008,3.5,average,103.62,1,January,2,1,1,0,0
2381,2365,0.02,0.37799999999999995,0.638,0,7.659999999999999e-05,10,0.0849,-5.5760000000000005,Major,21-02-2012,0.075,184.08599999999998,0.735,2012,4.2,high,184.08599999999998,2,February,3,1,1,1,0
2382,13929,0.88,0.537,0.433,0,0.0,11,0.17800000000000002,-14.885,Major,31-12-1946,0.35700000000000004,106.64299999999999,0.718,1946,3.5,very low,106.64299999999999,12,December,0,0,0,0,0
2383,4277,0.601,0.3,0.172,0,0.948,2,0.109,-14.214,Minor,22-07-2003,0.0296,90.146,0.0707,2003,2.3,average,-90.146,7,July,2,1,1,0,0
2384,12593,0.0319,0.639,0.7440000000000001,0,0.000458,6,0.466,-8.377,Minor,11-02-2013,0.0368,128.047,0.825,2013,4.0,high,-128.047,11,November,3,1,1,1,0
2385,4165,0.0177,0.588,0.711,0,0.0,7,0.0993,-4.692,Major,09-11-2016,0.0291,151.901,0.10099999999999999,2016,4.6,very low,151.901,9,September,0,0,0,0,0
2386,10023,0.0146,0.326,0.45799999999999996,0,0.0028699999999999997,9,0.10300000000000001,-15.654000000000002,Major,01-01-1979,0.156,83.26100000000001,0.345,1979,6.7,average,83.26100000000001,1,January,2,1,1,0,0
2387,4740,0.12300000000000001,0.925,0.31,1,0.0,11,0.0931,-6.531000000000001,Minor,01-06-2018,0.29100000000000004,121.927,0.29100000000000004,2018,2.4,high,-121.927,1,January,3,1,1,1,0
2388,11202,0.792,0.802,0.382,1,0.163,10,0.0783,-7.356,Major,06-04-2018,0.0312,99.969,0.581,2018,3.3,high,99.969,6,June,3,1,1,1,0
2389,14425,0.825,0.508,0.289,0,0.00124,5,0.14300000000000002,-11.068,Major,01-02-1963,0.0244,93.24,0.363,1963,2.3,low,93.24,1,January,1,1,0,0,0
2390,15885,0.0621,0.534,0.813,0,0.305,7,0.168,-7.709,Major,01-01-1967,0.0483,117.7,0.595,1967,3.1,low,117.7,1,January,1,1,0,0,0
2391,12426,0.428,0.514,0.7120000000000001,1,8.77e-06,2,0.11199999999999999,-7.281000000000001,Major,27-06-2019,0.33399999999999996,76.393,0.48700000000000004,2019,2.6,high,76.393,6,June,3,1,1,1,0
2392,9532,0.188,0.502,0.9009999999999999,0,4.8899999999999996e-05,7,0.28,-4.467,Major,16-06-1986,0.0459,119.022,0.821,1986,3.3,average,119.022,6,June,2,1,1,0,0
2393,527,0.446,0.335,0.473,0,0.26899999999999996,5,0.133,-7.667999999999999,Major,31-12-1950,0.0355,167.889,0.7879999999999999,1950,3.2,very low,167.889,12,December,0,0,0,0,0
2394,10650,0.963,0.221,0.196,0,0.39799999999999996,5,0.18100000000000002,-14.946,Major,01-01-1949,0.0355,92.583,0.264,1949,2.7,very low,92.583,1,January,0,0,0,0,0
2395,4996,0.374,0.6629999999999999,0.615,0,0.0266,2,0.642,-10.78,Major,05-11-1976,0.0323,109.44200000000001,0.6709999999999999,1976,5.5,average,109.44200000000001,5,May,2,1,1,0,0
2396,4899,0.9390000000000001,0.5660000000000001,0.613,0,0.807,0,0.6859999999999999,-15.786,Major,01-01-2006,0.22699999999999998,89.559,0.643,2006,1.9,very low,89.559,1,January,0,0,0,0,0
2397,146,0.031,0.27399999999999997,0.871,0,0.000296,9,0.12,-5.6739999999999995,Major,28-10-1977,0.0576,180.356,0.498,1977,5.4,low,180.356,10,October,1,1,0,0,0
2398,5523,0.138,0.24,0.998,0,0.997,11,0.945,-23.585,Minor,09-01-2017,0.051,46.36600000000001,1e-05,2017,2.9,high,-46.36600000000001,9,September,3,1,1,1,0
2399,2892,0.00038700000000000003,0.413,0.8320000000000001,0,0.586,9,0.0948,-7.331,Minor,29-04-1985,0.11699999999999999,174.56900000000002,0.733,1985,4.8,average,-174.56900000000002,4,April,2,1,1,0,0
2400,13786,0.0364,0.7490000000000001,0.8390000000000001,1,0.0,1,0.134,-9.173,Minor,26-10-1999,0.231,87.587,0.64,1999,4.5,average,-87.587,10,October,2,1,1,0,0
2401,12693,0.314,0.57,0.499,0,0.0,8,0.11,-6.5120000000000005,Major,01-01-2012,0.0266,147.875,0.0866,2012,3.7,average,147.875,1,January,2,1,1,0,0
2402,16109,0.951,0.622,0.175,0,1.56e-05,0,0.621,-18.484,Major,26-06-1934,0.0667,107.595,0.611,1934,2.3,very low,107.595,6,June,0,0,0,0,0
2403,12951,0.00373,0.306,0.9,0,0.0943,6,0.141,-7.961,Major,17-09-1991,0.052000000000000005,86.772,0.35700000000000004,1991,7.1,average,86.772,9,September,2,1,1,0,0
2404,5706,0.00818,0.64,0.818,0,1.25e-05,1,0.275,-4.61,Minor,01-01-2005,0.0456,137.003,0.763,2005,4.8,high,-137.003,1,January,3,1,1,1,0
2405,7311,0.579,0.682,0.722,0,0.0,10,0.0324,-4.4,Major,01-01-1997,0.0326,117.35799999999999,0.9309999999999999,1997,2.6,low,117.35799999999999,1,January,1,1,0,0,0
2406,11720,0.0108,0.542,0.528,1,0.0,11,0.11699999999999999,-8.113,Minor,20-01-2021,0.243,190.42,0.253,2021,3.8,very low,-190.42,1,January,0,0,0,0,0
2407,8341,0.0706,0.826,0.643,1,0.0,2,0.385,-6.257999999999999,Minor,31-12-2017,0.0422,120.055,0.693,2017,3.6,very low,-120.055,12,December,0,0,0,0,0
2408,11021,0.159,0.775,0.38,0,0.00175,1,0.135,-9.546,Major,01-01-1967,0.0405,121.243,0.903,1967,2.6,low,121.243,1,January,1,1,0,0,0
2409,11848,0.8490000000000001,0.31,0.285,0,0.0,2,0.149,-12.23,Major,01-12-1949,0.0357,203.705,0.693,1949,1.8,very low,203.705,1,January,0,0,0,0,0
2410,12892,7.8e-05,0.467,0.992,1,0.00175,11,0.41,-3.218,Minor,01-01-2001,0.175,115.209,0.317,2001,4.2,average,-115.209,1,January,2,1,1,0,0
2411,678,0.633,0.675,0.479,1,1.76e-05,0,0.08800000000000001,-9.87,Minor,08-08-2005,0.0278,81.99799999999999,0.45399999999999996,2005,3.5,high,-81.99799999999999,8,August,3,1,1,1,0
2412,12313,0.621,0.512,0.58,0,1.7199999999999998e-05,3,0.513,-6.6579999999999995,Minor,22-11-2019,0.028999999999999998,159.847,0.303,2019,3.0,high,-159.847,11,November,3,1,1,1,0
2413,9221,0.0215,0.501,0.765,0,0.00182,7,0.0933,-12.47,Minor,31-10-1981,0.0489,150.58100000000002,0.5479999999999999,1981,2.6,low,-150.58100000000002,10,October,1,1,0,0,0
2414,4960,0.36,0.43200000000000005,0.504,0,0.0,4,0.0799,-8.997,Minor,16-01-1976,0.0382,156.278,0.276,1976,5.5,average,-156.278,1,January,2,1,1,0,0
2415,12579,0.716,0.688,0.473,0,4.46e-05,8,0.10400000000000001,-9.059,Major,09-10-2012,0.16699999999999998,84.958,0.299,2012,5.3,high,84.958,9,September,3,1,1,1,0
2416,5661,0.303,0.578,0.9,0,0.0164,2,0.39299999999999996,-12.588,Major,01-04-1987,0.0398,127.93700000000001,0.521,1987,5.0,low,127.93700000000001,1,January,1,1,0,0,0
2417,419,0.25,0.41200000000000003,0.48200000000000004,0,1.12e-05,5,0.153,-10.289000000000001,Major,01-06-1969,0.0336,82.23299999999999,0.28800000000000003,1969,3.0,average,82.23299999999999,1,January,2,1,1,0,0
2418,11371,0.37200000000000005,0.24600000000000002,0.503,0,0.0271,4,0.11699999999999999,-8.561,Major,18-08-2007,0.0296,147.387,0.187,2007,4.6,low,147.387,8,August,1,1,0,0,0
2419,4506,0.18600000000000003,0.331,0.19,0,0.0508,3,0.10099999999999999,-13.482000000000001,Major,08-12-1976,0.0325,195.365,0.0947,1976,4.0,low,195.365,8,August,1,1,0,0,0
2420,7207,0.081,0.491,0.7909999999999999,0,6.87e-06,7,0.447,-8.801,Major,19-03-1971,0.036000000000000004,93.116,0.88,1971,3.3,average,93.116,3,March,2,1,1,0,0
2421,11948,0.638,0.809,0.397,0,0.00513,7,0.0362,-10.245999999999999,Major,01-01-1995,0.0428,131.41,0.929,1995,3.1,low,131.41,1,January,1,1,0,0,0
2422,8254,0.00147,0.34700000000000003,0.8,0,0.769,7,0.0975,-6.651,Major,25-07-1970,0.0294,103.725,0.66,1970,7.2,average,103.725,7,July,2,1,1,0,0
2423,3281,0.748,0.57,0.276,0,1.7899999999999998e-05,5,0.0836,-13.47,Minor,01-01-1978,0.0394,174.28799999999998,0.321,1978,3.6,average,-174.28799999999998,1,January,2,1,1,0,0
2424,967,0.0317,0.5760000000000001,0.8959999999999999,0,0.0,7,0.21100000000000002,-8.026,Major,01-01-1985,0.04,136.586,0.617,1985,4.2,high,136.586,1,January,3,1,1,1,0
2425,4261,0.564,0.6940000000000001,0.7190000000000001,0,2.23e-06,3,0.0806,-7.715,Major,14-01-2003,0.0368,118.13,0.95,2003,2.3,average,118.13,1,January,2,1,1,0,0
2426,2848,0.0324,0.9009999999999999,0.812,0,0.009059999999999999,4,0.0493,-7.039,Minor,04-07-2005,0.107,125.462,0.785,2005,3.8,average,-125.462,4,April,2,1,1,0,0
2427,12306,0.493,0.628,0.527,0,0.0,10,0.0744,-4.676,Major,01-01-1985,0.0266,99.03,0.41200000000000003,1985,4.5,low,99.03,1,January,1,1,0,0,0
2428,13602,0.96,0.391,0.415,0,0.00457,0,0.305,-9.163,Major,01-01-1953,0.0351,83.881,0.585,1953,2.7,very low,83.881,1,January,0,0,0,0,0
2429,4202,0.888,0.318,0.23399999999999999,0,0.000261,8,0.139,-12.279000000000002,Major,01-01-1967,0.0346,94.881,0.16699999999999998,1967,3.4,low,94.881,1,January,1,1,0,0,0
2430,11112,0.993,0.444,0.239,0,0.00014099999999999998,4,0.47700000000000004,-10.645999999999999,Minor,31-12-1945,0.0615,83.866,0.48100000000000004,1945,3.2,very low,-83.866,12,December,0,0,0,0,0
2431,4033,0.000375,0.39,0.946,0,0.0503,4,0.0999,-3.935,Minor,04-11-2019,0.0906,191.81799999999998,0.13,2019,6.5,very low,-191.81799999999998,4,April,0,0,0,0,0
2432,3268,0.375,0.435,0.96,0,0.0017100000000000001,3,0.373,-3.3960000000000004,Major,06-04-2009,0.0874,133.137,0.705,2009,2.6,very low,133.137,6,June,0,0,0,0,0
2433,6458,0.28600000000000003,0.625,0.29,0,0.254,2,0.396,-13.494000000000002,Major,01-08-1969,0.0298,83.096,0.2,1969,5.3,low,83.096,1,January,1,1,0,0,0
2434,2924,0.0176,0.823,0.868,0,0.456,9,0.126,-7.562,Major,04-01-2011,0.042,128.01,0.0435,2011,9.7,very low,128.01,4,April,0,0,0,0,0
2435,5932,0.857,0.512,0.525,0,0.00268,7,0.184,-10.668,Major,01-01-1955,0.0895,74.587,0.9690000000000001,1955,4.2,very low,74.587,1,January,0,0,0,0,0
2436,3932,0.17300000000000001,0.612,0.703,0,0.000288,7,0.7559999999999999,-7.599,Major,17-09-1990,0.0341,125.664,0.451,1990,3.6,average,125.664,9,September,2,1,1,0,0
2437,1979,0.282,0.449,0.6970000000000001,0,0.00599,5,0.284,-9.96,Minor,01-11-1988,0.0721,151.486,0.799,1988,4.3,low,-151.486,1,January,1,1,0,0,0
2438,11747,0.552,0.6729999999999999,0.863,0,0.000336,0,0.121,-3.403,Major,01-01-1998,0.0511,91.36399999999999,0.7509999999999999,1998,4.9,average,91.36399999999999,1,January,2,1,1,0,0
2439,9905,0.000798,0.65,0.9209999999999999,0,0.0298,9,0.134,-6.013999999999999,Major,03-08-1987,0.0359,119.8,0.648,1987,5.4,average,119.8,3,March,2,1,1,0,0
2440,5687,0.331,0.777,0.7440000000000001,0,0.0073,9,0.08800000000000001,-7.42,Major,06-09-2019,0.204,94.01899999999999,0.654,2019,3.0,high,94.01899999999999,6,June,3,1,1,1,0
2441,10484,0.9390000000000001,0.355,0.152,0,6.14e-05,8,0.0853,-20.315,Major,01-01-1949,0.0604,101.18299999999999,0.2,1949,2.3,very low,101.18299999999999,1,January,0,0,0,0,0
2442,5294,0.731,0.8859999999999999,0.259,0,5.49e-06,5,0.10800000000000001,-9.246,Major,16-05-2007,0.0423,119.89399999999999,0.305,2007,2.3,average,119.89399999999999,5,May,2,1,1,0,0
2443,12488,0.828,0.617,0.8690000000000001,0,0.0,6,0.97,-12.754000000000001,Major,11-04-1986,0.96,61.2,0.125,1986,1.5,low,61.2,11,November,1,1,0,0,0
2444,14842,0.5770000000000001,0.74,0.42100000000000004,0,7.190000000000001e-05,9,0.0374,-6.789,Major,31-10-1994,0.0303,134.622,0.595,1994,3.7,average,134.622,10,October,2,1,1,0,0
2445,12439,0.149,0.675,0.723,0,1.26e-05,9,0.20600000000000002,-8.235,Major,01-01-1977,0.0369,133.65200000000002,0.9620000000000001,1977,2.8,low,133.65200000000002,1,January,1,1,0,0,0
2446,2785,0.0017800000000000001,0.79,0.865,0,0.8490000000000001,4,0.0895,-11.466,Major,01-01-2007,0.0421,129.981,0.0595,2007,3.0,very low,129.981,1,January,0,0,0,0,0
2447,8242,0.5770000000000001,0.779,0.635,0,0.000258,2,0.215,-8.027999999999999,Minor,01-06-1994,0.0282,108.01799999999999,0.53,1994,4.9,average,-108.01799999999999,1,January,2,1,1,0,0
2448,7063,0.759,0.555,0.275,0,0.0,0,0.10400000000000001,-14.032,Major,10-04-1992,0.0653,163.431,0.5920000000000001,1992,5.0,high,163.431,10,October,3,1,1,1,0
2449,14348,0.872,0.593,0.521,0,0.0,9,0.7140000000000001,-10.325999999999999,Major,01-11-1973,0.0358,117.805,0.855,1973,3.2,average,117.805,1,January,2,1,1,0,0
2450,1134,0.024,0.5720000000000001,0.6629999999999999,0,1.52e-06,8,0.371,-7.316,Major,01-07-2012,0.105,140.014,0.624,2012,2.9,average,140.014,1,January,2,1,1,0,0
2451,8785,0.00015,0.489,0.9129999999999999,0,0.7090000000000001,5,0.0703,-9.152000000000001,Minor,17-04-1989,0.0479,135.756,0.539,1989,2.9,high,-135.756,4,April,3,1,1,1,0
2452,10962,0.18600000000000003,0.7340000000000001,0.775,0,0.000542,8,0.12300000000000001,-3.855,Major,04-09-2020,0.0614,166.03900000000002,0.72,2020,3.7,very high,166.03900000000002,4,April,4,1,1,1,1
2453,2882,0.9590000000000001,0.27899999999999997,0.302,0,0.898,4,0.114,-15.505999999999998,Minor,01-11-1984,0.0396,139.347,0.16699999999999998,1984,11.4,low,-139.347,1,January,1,1,0,0,0
2454,3852,0.00114,0.27399999999999997,0.478,0,0.0258,9,0.299,-8.794,Major,10-11-1967,0.0328,159.945,0.40700000000000003,1967,5.5,very low,159.945,10,October,0,0,0,0,0
2455,9039,0.648,0.7070000000000001,0.613,0,1.47e-06,10,0.128,-6.206,Minor,01-01-1974,0.0564,105.303,0.96,1974,4.6,low,-105.303,1,January,1,1,0,0,0
2456,824,0.303,0.643,0.633,0,0.0,2,0.11900000000000001,-8.788,Major,20-02-1979,0.0316,115.24600000000001,0.228,1979,4.0,average,115.24600000000001,2,February,2,1,1,0,0
2457,1187,0.41,0.647,0.5820000000000001,0,1.93e-06,10,0.0715,-9.538,Minor,21-03-1958,0.0755,167.396,0.915,1958,2.4,high,-167.396,3,March,3,1,1,1,0
2458,8745,0.748,0.599,0.317,1,0.0,1,0.111,-11.212,Major,03-08-2018,0.174,148.09,0.203,2018,3.6,high,148.09,3,March,3,1,1,1,0
2459,12287,0.544,0.527,0.858,0,0.0,5,0.45,-7.132000000000001,Major,22-07-1977,0.0804,89.015,0.677,1977,1.6,low,89.015,7,July,1,1,0,0,0
2460,6559,0.0939,0.725,0.594,0,0.0,2,0.22,-5.242999999999999,Major,01-01-2007,0.0496,91.794,0.25,2007,3.7,average,91.794,1,January,2,1,1,0,0
2461,11695,0.919,0.527,0.166,0,4.07e-06,0,0.102,-16.823,Major,01-11-1971,0.0321,85.06200000000001,0.24100000000000002,1971,4.7,low,85.06200000000001,1,January,1,1,0,0,0
2462,8174,0.0283,0.5670000000000001,0.941,0,0.7879999999999999,2,0.172,-8.142999999999999,Major,11-12-2020,0.0522,127.999,0.36,2020,3.2,very low,127.999,11,November,0,0,0,0,0
2463,4781,0.000773,0.632,0.845,0,0.0015199999999999999,7,0.0618,-6.336,Major,12-08-1991,0.0333,89.23200000000001,0.433,1991,5.4,high,89.23200000000001,12,December,3,1,1,1,0
2464,13842,0.41100000000000003,0.63,0.124,1,0.0,7,0.575,-19.999000000000002,Major,01-01-1940,0.956,166.68,0.605,1940,1.6,very low,166.68,1,January,0,0,0,0,0
2465,15286,0.40299999999999997,0.7,0.845,0,0.000586,2,0.34,-5.69,Major,01-11-1980,0.0331,107.523,0.81,1980,6.5,average,107.523,1,January,2,1,1,0,0
2466,5173,0.789,0.595,0.574,0,9.53e-05,2,0.209,-7.4110000000000005,Major,01-01-1978,0.11,94.904,0.825,1978,7.4,high,94.904,1,January,3,1,1,1,0
2467,8727,0.81,0.823,0.355,0,0.0,5,0.8029999999999999,-10.204,Minor,19-03-1962,0.0896,112.001,0.754,1962,2.6,very low,-112.001,3,March,0,0,0,0,0
2468,11144,0.0244,0.956,0.536,1,0.0,6,0.28300000000000003,-4.283,Major,01-08-2006,0.245,102.03200000000001,0.32799999999999996,2006,3.3,average,102.03200000000001,1,January,2,1,1,0,0
2469,7647,0.132,0.494,0.534,0,0.0,10,0.353,-5.827000000000001,Minor,15-07-2003,0.317,144.165,0.5479999999999999,2003,4.4,average,-144.165,7,July,2,1,1,0,0
2470,3106,0.54,0.489,0.29600000000000004,0,0.0,10,0.377,-13.9,Minor,01-01-1995,0.0764,152.701,0.684,1995,2.8,average,-152.701,1,January,2,1,1,0,0
2471,3332,0.995,0.722,0.154,0,0.0158,9,0.11699999999999999,-13.964,Major,12-12-1939,0.506,109.14,0.799,1939,2.3,very low,109.14,12,December,0,0,0,0,0
2472,12114,0.605,0.664,0.602,0,8.24e-06,7,0.408,-9.454,Minor,31-12-1973,0.0503,94.257,0.8390000000000001,1973,3.6,low,-94.257,12,December,1,1,0,0,0
2473,14850,0.203,0.24,0.142,0,0.17800000000000002,7,0.0838,-20.729,Major,24-08-1984,0.035,81.623,0.0386,1984,4.6,average,81.623,8,August,2,1,1,0,0
2474,4514,0.28600000000000003,0.575,0.643,0,0.0,3,0.122,-9.354,Major,03-07-2014,0.11800000000000001,119.965,0.551,2014,4.5,very low,119.965,3,March,0,0,0,0,0
2475,9364,0.6659999999999999,0.6509999999999999,0.228,1,2.67e-06,0,0.0977,-16.712,Minor,01-01-1948,0.9440000000000001,90.27799999999999,0.561,1948,1.6,very low,-90.27799999999999,1,January,0,0,0,0,0
2476,1859,0.8109999999999999,0.381,0.387,0,1e-05,10,0.0595,-14.202,Minor,16-06-1966,0.0497,76.161,0.32299999999999995,1966,3.6,low,-76.161,6,June,1,1,0,0,0
2477,531,0.13,0.466,0.7859999999999999,0,0.14,2,0.8170000000000001,-6.81,Major,08-12-1976,0.0344,154.341,0.716,1976,5.2,average,154.341,8,August,2,1,1,0,0
2478,13377,0.0629,0.39299999999999996,0.7190000000000001,0,0.00432,5,0.21899999999999997,-4.773,Major,01-01-2008,0.0279,124.353,0.49700000000000005,2008,3.4,high,124.353,1,January,3,1,1,1,0
2479,15233,0.992,0.303,0.142,0,4.09e-05,5,0.158,-15.610999999999999,Major,01-01-1954,0.0465,79.729,0.349,1954,3.1,very low,79.729,1,January,0,0,0,0,0
